,tweet,label
4323,"['lelah', 'pikir', 'paksa', 'keras']",Neutral
4324,"['kabar', 'sabtu']",Neutral
4325,"['ku', 'bangun', 'sepi', 'pikir', 'ramai', 'kutuk', 'tuk', 'ubah', 'alur', 'kisah', 'tawaternyata', 'rela', 'mudah', 'khawatir', 'ku', 'luka', 'tuk', 'pura', 'pura', 'tertawa', 'ku', 'menang']",Neutral
4326,"['perahu', 'sedia', 'payung', 'sedia', 'tunggu', 'hujan', 'langit', 'mak', 'aji', 'sayang', 'oii']",Neutral
4327,"['pura', 'sajaa', 'oh', 'my', 'ghost']",Neutral
4328,"['temenku', 'ngechat', 'pakai', 'gimana', 'nge', 'judge', 'chat', 'kayak', 'panggil', 'nama', 'circleny', 'sma', 'pakai']",Neutral
4329,"['uwaha', 'pagi', 'tepuk', 'kepala', 'kilas', 'hmm', 'lelah', 'merapihkan', 'tas', 'kemarin', 'tidur', 'stasiun', 'untung', 'bangun', 'kendala']",Neutral
4330,"['teman', 'rl', 'anggap']",Neutral
4331,"['petai', 'cina', 'ampuh', 'turun', 'gula', 'darah', 'mintani', 'suka', 'makan', 'petai', 'cina', 'ngacung', 'mintani', 'suka', 'manfaat', 'petai', 'cina', 'simak', 'infografis']",Neutral
4332,"['pakai', 'automatic', 'harum', 'nder', 'rusak', 'ganti', 'spray', 'kayak', 'gin', 'harum', 'suka', 'rose', 'garden', 'pojok', 'kiri', 'semprotinnya', 'ujung', 'sudut', 'kamar', 'makan', 'makan', 'ditutupin', 'nder', 'biar']",Neutral
4333,"['pesan', 'kerudung', 'silah']",Neutral
4334,"['bolak', 'lampu', 'modem', 'jaring', 'modem', 'normal', 'mati']",Neutral
4335,['santai'],Neutral
4336,"['aman', 'data', 'sedia', 'kirim', 'pesan', 'email', 'mandiricare', 'co', 'id', 'hubung', 'layan', 'mandiri', 'call', 'kece', 'moga', 'sehat', 'tks', 'fatma']",Neutral
4337,"['boyong', 'engkau', 'pepatah', 'kemari', 'tumpah', 'pesan', 'gerigi', 'serak', 'pesan', 'rotasi', 'pedoman']",Neutral
4338,"['roti', 'ringan']",Neutral
4339,[],Neutral
4340,[],Neutral
4341,"['vkf', 'kak', 'te', 'natap']",Neutral
4342,"['wkwkwk', 'bonek', 'dukung', 'bayang', 'persik', 'psis', 'persis', 'pss', 'psid', 'jombang', 'awokawok', 'basis', 'sengkuni', 'adu', 'domba', 'contoh', 'arema', 'indonesia', 'vs', 'psid', 'jombang', 'sg', 'main', 'sg', 'teko', 'pss', 'vs', 'arema', 'endi', 'onok', 'lambang', 'pss', 'ndas', 'bonek']",Neutral
4343,"['kabar', 'sslalu', 'ku', 'tunggu']",Neutral
4344,"['prioritas', 'utama', 'kazuha', 'kabar']",Neutral
4345,"['kirim', 'foto', 'camat', 'sanden']",Neutral
4346,"['allah', 'kabar']",Neutral
4347,"['bilik', 'dentist', 'check', 'tlebih', 'suruh', 'dentist', 'potong', 'cutter']",Neutral
4348,"['kabar', 'samporasun', 'kepriye', 'kabare', 'om', 'suastiastu', 'nara', 'gerotelo', 'habar', 'thats', 'all', 'from', 'indonesia']",Neutral
4349,"['si', 'bebe', 'kabar']",Neutral
4350,"['bahas', 'buah', 'agenda', 'politik', 'hadir', 'plot', 'film', 'kentara', 'film', 'pribadi', 'ambil', 'pusing', 'pilih', 'nikmat', 'film']",Neutral
4351,"['chris', 'wilder', 'malam', 'malam', 'klub', 'sepakbola', 'gemar', 'dunia', 'nikmat', 'piala', 'fa', 'asa', 'tang', 'laga', 'piala', 'fa', 'old', 'trafford', 'jumat', 'malam']",Neutral
4352,"['rekan', 'partner', 'shohib', 'ku', 'this', 'is', 'sabtu', 'santai', 'enjoy']",Neutral
4353,"['fokus', 'kendali']",Neutral
4354,"['kadal', 'gurun', 'hidup', 'brutal', 'rusuh', 'muka', 'dideketin', 'tengok', 'lari', 'tersilit', 'cari', 'lobang', 'olah', 'semesta', 'kiamat', 'hidup']",Neutral
4355,"['resmi', 'presiden', 'jokowi', 'waduk', 'pidekso', 'giriwoyo', 'wonogiri', 'tel', 'korban', 'bocah', 'tenggelam', 'perosok', 'bekas', 'gali', 'meter']",Neutral
4356,"['jabat', 'hoax', 'tolong', 'penjara', 'hukum', 'bela', 'rakyat']",Neutral
4357,"['fans', 'mu', 'kalah', 'mental', 'health', 'kebal']",Neutral
4358,"['heran', 'langgan', 'luka', 'pager', 'kost', 'mudik', 'alhamdulillah', 'gaperna']",Neutral
4359,"['in', 'family', 'your', 'trust', 'harmonis', 'buah', 'keluarga', 'tinggal', 'sang', 'kakek', 'buah', 'keluarga', 'hancur', 'bunuh', 'beranta', 'lantas', 'dalang', 'pecah']",Neutral
4360,"['iyaa', 'bingits', 'siang', 'ku', 'pesan']",Neutral
4361,"['anak', 'kuasa', 'yachh', 'berani', 'ngelawan', 'kpk', 'melempem', 'polri', 'jaksa', 'copot', 'ngurusi']",Neutral
4362,"['kunci', 'juang', 'nama', 'bangsa', 'negara', 'nama', 'pimpin', 'partai', 'fokus', 'juang', 'jaga', 'nkri', 'konflik', 'kunci', 'tenang', 'jokowi', 'turun', 'ganti', 'ngeri', 'sedap']",Neutral
4363,"['pasuk', 'wilayah', 'sembarang']",Neutral
4364,"['cermin', 'pecah', 'bilang', 'serambi', 'mekah', 'aceh']",Neutral
4365,"['budi', 'pekerti', 'islam', 'dasar', 'letak', 'toleransi', 'hidup', 'sosial', 'allah', 'cipta', 'manusia', 'umat', 'allah', 'menggangu', 'hina', 'campur', 'urus', 'dapur', 'agama']",Neutral
4366,"['lupa', 'kawan', 'on', 'time', 'budaya', 'yo', 'ontime', 'hati', 'gelisah', 'pas', 'ontime', 'sepi']",Neutral
4367,"['simpang', 'tengkawang', 'antri', 'kendaran', 'normal', 'kaki', 'simpang', 'situasi', 'arus', 'lalulintas', 'lancar']",Neutral
4368,"['kangeen', 'mawar', 'jugaa', 'kabar']",Neutral
4369,"['weekend', 'mah', 'kaya', 'tugas']",Neutral
4370,"['jalan', 'pinggir', 'bilang', 'sorry']",Neutral
4371,"['multi', 'talenan', 'tutup', 'malas', 'bakat']",Neutral
4372,"['kasi', 'sangsi', 'sosial']",Neutral
4373,"['kasih', 'bonus', 'alpha', 'gara', 'ngehold']",Neutral
4374,"['kirim', 'foto', 'kantor', 'badan', 'tanah', 'parepare']",Neutral
4375,"['ikn', 'trik', 'agr', 'korup', 'tutup', 'emgnya', 'bangun', 'ikn', 'selesai', 'tahun', 'situ', 'baca', 'bohong']",Neutral
4376,"['coba', 'tebak', 'singkir', 'fa', 'cup', 'inisial']",Neutral
4377,"['nilai', 'pretest', 'praktikum', 'nilai', 'ipsemester', 'ipk', 'target', 'kantor', 'piinis', 'iku', 'skp', 'dusen', 'bkd', 'nilai', 'santai']",Neutral
4378,"['wta', 'gin', 'gimana', 'biar', 'kaya', 'normal', 'money']",Neutral
4379,['tonjol'],Neutral
4380,"['normal', 'la', 'reject']",Neutral
4381,"['phia', 'kenal', 'gading', 'baskara', 'gading', 'sapa', 'agenda', 'pekan']",Neutral
4382,"['powernya', 'manusia', 'gede', 'powernya', 'gede', 'ukur', 'badan', 'gerak', 'lambat', 'tahan']",Neutral
4383,"['ngirim', 'pesan', 'ngirim', 'tuh', 'duit', 'lumayan', 'beli', 'kuota', 'balas', 'pesan']",Neutral
4384,"['allah', 'allah', 'timpa', 'musibah', 'uji', 'coba', 'bukhari']",Neutral
4385,"['syarat', 'terbang', 'juanda', 'kualanamu', 'vaksin', 'dosis', 'pakai', 'antigen', 'pacar', 'tes', 'ambil', 'sedia', 'bandara', 'terbang', 'besok', 'terima', 'kasih']",Neutral
4386,[],Neutral
4387,"['ws', 'perencanan', 'tinggal', 'nunggu']",Neutral
4388,"['harga', 'gubernur', 'anies', 'terima', 'colek', 'pdip']",Neutral
4389,['mgespace'],Neutral
4390,"['simpang', 'muara', 'antri', 'kendaran', 'normal', 'kaki', 'simpang', 'situasi', 'arus', 'lalulintas', 'lancar']",Neutral
4391,"['oke', 'berangkat']",Neutral
4392,"['mik', 'pas', 'nikah', 'konsul', 'hamil', 'pakai', 'dokter', 'pakai', 'keluarga', 'ku', 'pas', 'hamil', 'aman']",Neutral
4393,"['habis', 'nonton', 'hole', 'live', 'suara', 'courtney', 'stabil', 'normal', 'gwe', 'ngestan']",Neutral
4394,"['hidup', 'nikmai', 'kawan']",Neutral
4395,"['normal', 'german', 'pro', 'globohomo', 'dunno', 'tell', 'me']",Neutral
4396,"['lanjutin', 'lumayan', 'normal', 'si', 'oiya', 'temenmu', 'cari', 'semangat']",Neutral
4397,"['statmentmu', 'indonesia', 'diiplementasikan', 'berat', 'perintah', 'bikin', 'bijak', 'sulit', 'kaum', 'maha', 'suci', 'verbal', 'fisik']",Neutral
4398,"['hilang', 'member', 'sakit', 'hati']",Neutral
4399,"['empire', 'of', 'corpses', 'cerita', 'ilmu', 'usaha', 'ngehidupin', 'mati', 'dihidupkam', 'sempurna', 'melakulan', 'jalan', 'mecahin', 'misteri', 'teliti']",Neutral
4400,"['ny', 'jam', 'gin', 'auto', 'bid']",Neutral
4401,"['tenang', 'beranta', 'bahagia', 'sedih']",Neutral
4402,"['mamak', 'santai', 'jenak', 'bocil', 'jalan', 'kaki', 'barang', 'ayah']",Neutral
4403,"['cerita', 'hasil', 'dengar', 'kaji', 'ustad', 'hanan', 'attaki', 'hasil', 'baca', 'sembarang', 'hasil', 'googling', 'bible', 'asumsi', 'anggap', 'pikir', 'dangkal', 'terimakasih']",Neutral
4404,"['tunggu', 'kabar', 'baikny']",Neutral
4405,"['bungkus', 'plastik', 'selesai', 'baca', 'jaga', 'suhu', 'halaman', 'awet', 'pakai', 'ziplock', 'pakai', 'plastik', 'bening', 'bungkus', 'lanjur', 'kuning', 'rangin', 'kuning', 'amplas', 'pelan', 'plan']",Neutral
4406,['normal'],Neutral
4407,"['sayur', 'dhe']",Neutral
4408,"['closed', 'plot', 'with', 'angin', 'laut', 'terpa', 'tubuh', 'asa', 'dingin', 'mantel', 'tebal', 'seragam', 'lengkap', 'bantu', 'jaga', 'hangat', 'dengar', 'sedingin']",Neutral
4409,"['sibuk', 'sekolah', 'giat', 'organisasi', 'sygg', 'tahun', 'kabar']",Neutral
4410,"['pa', 'kabar', 'ratu']",Neutral
4411,"['kangenn', 'kee', 'kabar']",Neutral
4412,"['malam', 'coba', 'moga', 'takdir', 'alam', 'mimpi']",Neutral
4413,"['istimewa', 'malu', 'kabar', 'komisaris', 'ahok', 'cc']",Neutral
4414,"['sobat', 'bri', 'pesan', 'respon', 'dm', 'akun', 'resmi', 'bri', 'centang', 'biru', 'verified', 'channel', 'private', 'resmi', 'bri', 'whatsapp', 'nomor', 'tks', 'shima']",Neutral
4415,"['semangat', 'pagi', 'moga', 'rizki', 'lipat', 'ganda', 'amin', 'moga', 'da', 'rejeki', 'kabar', 'amin']",Neutral
4416,['luat'],Neutral
4417,"['salah', 'manusia', 'pura', 'pura', 'sbenarnya', 'mnimbulkan', 'musuh', 'penghianatan']",Neutral
4418,['kabar'],Neutral
4419,"['alhamdulillah', 'jimin', 'sembuh', 'pulih', 'kabar', 'indah']",Neutral
4420,"['extra', 'shot', 'awak', 'espresso', 'shot', 'americano', 'pahit']",Neutral
4421,"['kabar', 'semester']",Neutral
4422,"['nonaktif', 'karyawan', 'undur', 'syarat']",Neutral
4423,"['dunia', 'indah', 'semesta']",Neutral
4424,"['oke', 'wajar']",Neutral
4425,"['makan', 'mangga', 'normal', 'matang', 'cit', 'mangga', 'matang', 'gula', 'merah', 'garam', 'asem', 'jawa', 'cabe', 'dlsb', 'makan', 'matang']",Neutral
4426,"['dunia', 'perang', 'dunia', 'hidup', 'halu', 'parah', 'mbak', 'mbak', 'mending', 'urusin', 'keluarga', 'harta', 'harga', 'keluarga', 'mbok', 'biar', 'cari', 'bahagia', 'gosah', 'ganggu']",Neutral
4427,['vaksin'],Neutral
4428,"['stasiun', 'tap', 'in', 'tap', 'out', 'tapcash', 'pakai', 'tapcash', 'pp', 'stasiun', 'tigaraksa', 'januari']",Neutral
4429,"['milik', 'mimpi', 'moga', 'mimpi']",Neutral
4430,"['tetua', 'kampung', 'cerita', 'wabah', 'kolera', 'serang', 'tinggal', 'smp', 'kubur', 'penuh', 'hmpr', 'rakyat', 'tinggal', 'wabah', 'banding', 'cerita', 'tinggal', 'kampung', 'normal', 'lonjak', 'hapus', 'status', 'pandemi']",Neutral
4431,"['kritik', 'faisal', 'bakri', 'oligarki', 'orde', 'framing', 'jaman', 'jokowi', 'judul', 'jujur']",Neutral
4432,"['banjir', 'macet', 'polusi', 'nyalahin', 'gubernur', 'kak', 'kim', 'jong', 'un', 'gubernur', 'salah', 'tinggal', 'jakarta', 'salah', 'tuhan', 'cipta']",Neutral
4433,"['ko', 'pusing', 'dichat', 'ujung', 'ketemu', 'jodoh', 'iyaa', 'si', 'thun', 'tahun', 'allah', 'moga', 'sikap', 'mba', 'mba', 'ngerengek', 'jodoh', 'desperate', 'nikah', 'ngebettss', 'dinikahin']",Neutral
4434,"['buru', 'buru', 'avail', 'maret', 'terima', 'hourly', 'rent', 'sila', 'hubung', 'ibunda', 'wish', 'you', 'good', 'day', 'sender']",Neutral
4435,['kabar'],Neutral
4436,"['berita', 'dukacita', 'sliwar', 'sliwer', 'wag', 'mas', 'teman', 'saudara', 'kabar', 'tetiba', 'kasih', 'kabar', 'duka', 'ealaah', 'gusti', 'ngene', 'isih', 'ora', 'percaya', 'pandemi', 'pergi']",Neutral
4437,"['maaf', 'memberitahu', 'kangen', 'teman', 'lily']",Neutral
4438,"['rampok', 'rumah']",Neutral
4439,"['do', 'sbgai', 'masyarakt', 'berdo', 'curang', 'adil', 'moga', 'azab', 'diksh', 'sepediha', 'dimasukkin', 'neraka', 'jahanam', 'walaupn', 'kelak', 'taubat', 'amin']",Neutral
4440,"['kemarin', 'kepala', 'pusing', 'badan', 'greges', 'tidur', 'pilih', 'makan']",Neutral
4441,"['berkarir', 'internasional', 'nasional', 'faktor', 'politik', 'kuenceng']",Neutral
4442,"['contoh', 'upeti', 'yaa', 'diam', 'diam']",Neutral
4443,"['spill', 'mint']",Neutral
4444,"['hoho', 'kokk', 'sunbaenimm', 'tuh', 'budimann', 'tingkat', 'hormon', 'iseng', 'tuh', 'batas', 'normal']",Neutral
4445,[],Neutral
4446,['drop'],Neutral
4447,"['mu', 'kalah']",Neutral
4448,"['sederhana', 'simpul', 'manusia', 'lahir', 'fitrah', 'suci', 'tua', 'akn', 'warna', 'hidup', 'si', 'anak', 'tua', 'rawat', 'anak', 'dasar', 'buku', 'kitap', 'suci', 'anak', 'akn', 'cenderung']",Neutral
4449,"['simpang', 'agus', 'salim', 'antri', 'kendaran', 'normal', 'kaki', 'simpang', 'situasi', 'arus', 'lalulintas', 'lancar']",Neutral
4450,"['tidur', 'normal', 'begadang', 'liat', 'mu', 'hidup', 'bahagia']",Neutral
4451,"['priveleged', 'je', 'air', 'evian', 'mahal']",Neutral
4452,"['menghayal', 'tunggu', 'sakit', 'covid', 'tara', 'angin', 'obat', 'minum', 'antagin', 'kero', 'tunggu', 'jaga', 'sehat', 'jaga', 'masker', 'vaksin', 'taat', 'prokes', 'solusi']",Neutral
4453,"['telusur', 'tuntas', 'makna', 'kisah', 'ayat', 'alquran', 'ambil', 'potong', 'ayat', 'sebar', 'jelek', 'ajar', 'islam']",Neutral
4454,['sore'],Neutral
4455,['pirasat'],Neutral
4456,"['makan', 'sumpah', 'da pink', 'kartu', 'undang', 'warna', 'merah', 'lempar', 'carik', 'kertas', 'musibaha', 'percaya', 'sarah', 'lenyap', 'sahabat', 'lang', 'pelamin', 'betah', 'lajang']",Neutral
4457,"['pikir', 'ku', 'kusut', 'salah', 'overthingking']",Neutral
4458,"['buah', 'alam', 'saksi', 'teknologi', 'banding', 'gejala', 'alam']",Neutral
4459,"['posisi', 'sender', 'jelasin', 'liat', 'linenya', 'line', 'nder', 'bilang', 'sorry', 'ntuh']",Neutral
4460,"['engkau', 'engkau', 'iman', 'qs', 'sin', 'ayat']",Neutral
4461,"['pesan', 'ahli', 'agama', 'ulama', 'jalur', 'ilmu', 'abu', 'abu', 'partai', 'butuh', 'butuh', 'dukung', 'suara', 'sifat', 'munafik', 'licik']",Neutral
4462,"['gaiss', 'saranin', 'micellar', 'water', 'skintype', 'normal', 'to', 'dry', 'sensitif', 'kandung', 'fragrance', 'terima', 'kasih']",Neutral
4463,"['tengah', 'cuti', 'je', 'kacau', 'tenang']",Neutral
4464,"['nonaktif', 'karyawan', 'undur', 'syarat']",Neutral
4465,"['ending', 'buah', 'sabar', 'air', 'sabar', 'ujung', 'nang']",Neutral
4466,"['hi', 'kak', 'ryan', 'diar', 'konfirmasi', 'akses', 'apple', 'tv', 'akses', 'kak', 'diar']",Neutral
4467,"['kabar', 'es', 'doger', 'bisnis', 'laundry', 'kpk', 'takut', 'usut', 'uenaknya']",Neutral
4468,"['fantasi', 'campur', 'telur', 'pakai', 'putih', 'telur']",Neutral
4469,"['normal', 'manaa', 'investment', 'verification']",Neutral
4470,"['jajan', 'pakai', 'duit', 'nyokap', 'ilang', 'yaa']",Neutral
4471,['mturnuwun'],Neutral
4472,"['dengar', 'kabar', 'kageyama', 'jual', 'baju', 'koko', 'tanah', 'abang']",Neutral
4473,"['apaa', 'kabar', 'lupa', 'sarap']",Neutral
4474,"['pas', 'menikmatia', 'weekendku', 'tbtb', 'weekend', 'kabar', 'bikin', 'full', 'banting', 'setir', 'ganti', 'jadwal', 'letas', 'enjoy', 'this']",Neutral
4475,"['gaji', 'guru', 'honorer', 'sejahtera', 'penuh', 'suruh', 'pindah', 'jabar']",Neutral
4476,"['respect', 'mu', 'tahan', 'tim', 'tebaik', 'bornmounth', 'adu', 'penalti', 'wkwk']",Neutral
4477,"['hubung', 'keluarga', 'mertua', 'oke', 'je', 'xde', 'isu', 'tegur', 'je', 'ipar', 'duai', 'je', 'kisah', 'suka', 'sibuk', 'pasal', 'hidup', 'campur', 'urus', 'adu', 'pasal', 'rumahtangga', 'layan', 'je']",Neutral
4478,"['schapp', 'daftar', 'ut', 'snm', 'trivia', 'statistika', 'inferensial', 'distribusi', 'normal', 'distribusi', 'gauss']",Neutral
4479,"['nama', 'kembar', 'si', 'haechan']",Neutral
4480,"['jerman', 'studio', 'syuting', 'jalan', 'aconh', 'ngeliat', 'gelagat', 'zema', 'care', 'jerman', 'maklum', 'insting', 'bencong', 'beres', 'syuting', 'ze', 'break', 'giat', 'syuting', 'balia', 'jerman', 'saida']",Neutral
4481,"['tua', 'bingung', 'cari', 'identitas']",Neutral
4482,"['wes', 'sepurokan']",Neutral
4483,"['bukti', 'muda', 'mesti', 'pikir', 'tindak', 'dinasaur', 'patut', 'bebas', 'kritik', 'sedia', 'kritik', 'hujah', 'mesti', 'balas', 'hujah', 'ad', 'hominem', 'malu']",Neutral
4484,"['serah', 'hidup', 'normal']",Neutral
4485,"['moj', 'yukks', 'offr', 'sesuai', 'budgt']",Neutral
4486,"['mesti', 'yaka', 'diam', 'ye', 'mmgla', 'close', 'ones', 'diam', 'kenduri', 'or', 'gather', 'with', 'families', 'especially', 'aunts', 'uncles', 'salah', 'diam', 'sengeh', 'jee', 'pastu', 'selfie', 'memory', 'so', 'okayla', 'anak', 'cakap', 'letih']",Neutral
4487,"['cinta', 'suka', 'persaudaran', 'jalin', 'lepas', 'lupa', 'ku', 'tunggu', 'salatiga', 'kontaka', 'an', 'moga', 'baca']",Neutral
4488,"['zus', 'sedap', 'je', 'kopi', 'branch', 'sedap', 'cbtl']",Neutral
4489,"['walah', 'konangan', 'normal']",Neutral
4490,"['bukti', 'sars', 'cov', 'virus', 'covid', 'lapor', 'infeksi', 'hamster', 'infeksi', 'sars', 'cov', 'hamster']",Neutral
4491,"['nonton', 'episod', 'selesai']",Neutral
4492,"['tbh', 'case', 'gin', 'kek', 'haha', 'maaf', 'maaf']",Neutral
4493,"['hey', 'ka', 'rbfmsulbar', 'request', 'lagu', 'queen jacks', 'menit', 'putar', 'makasih']",Neutral
4494,"['pergi', 'olahraga']",Neutral
4495,"['tedia', 'katapat']",Neutral
4496,"['gin', 'worth', 'it', 'kabar', 'hp', 'wkwk']",Neutral
4497,"['detektif', 'hasil', 'tangkap', 'hipotesanya', 'biar', 'bunuh', 'bunuh', 'conan', 'edogawa', 'shinichi', 'kudo']",Neutral
4498,"['bayar', 'beban', 'maklum', 'tagih']",Neutral
4499,"['duit', 'ilang', 'kotak', 'simpen', 'duit']",Neutral
4500,"['ajak', 'pahala', 'pahala', 'mngerjakannya', 'muslim']",Neutral
4501,"['hey', 'peringkat', 'fifa', 'mentok', 'divisi', 'eropa', 'trial']",Neutral
4502,"['kasih', 'contoh', 'hormat', 'ulama', 'khianat', 'amanat']",Neutral
4503,"['ih', 'iya', 'efek', 'pakai', 'kak']",Neutral
4504,"['ayo', 'ikan', 'noon']",Neutral
4505,"['ko', 'sanggup', 'sewa', 'bilik', 'hidup', 'makan', 'roti', 'or', 'maggi', 'je', 'kahwinlah', 'hidup', 'selesa', 'taknak', 'hidup', 'susah', 'simpan', 'la', 'duit']",Neutral
4506,"['kadrun', 'ngebet', 'lengser', 'jokowi', 'situasi', 'dki', 'morat', 'marit', 'lengser', 'presiden', 'prestasi', 'standard', 'pimpin', 'nkri']",Neutral
4507,"['nama', 'khilaf', 'tho']",Neutral
4508,"['aneh', 'perkara', 'anak', 'anti', 'keras', 'anggap', 'normal', 'bentak', 'nyubit', 'anak']",Neutral
4509,"['mulut', 'rani', 'kempot', 'saking', 'nafsu', 'mengenyotnya', 'cair', 'kental', 'manis', 'tumpah', 'mulut', 'oh', 'permen', 'blaster']",Neutral
4510,"['ruang', 'ruang', 'favorit', 'mahasiswa', 'kaya', 'ngabisin', 'waktu', 'pulang', 'rumah', 'kaya', 'tidur', 'pas', 'santai', 'duduk', 'koridor', 'mandangin', 'langit', 'senja', 'kangen', 'tolong', 'tinggal', 'kenang']",Neutral
4511,"['patrick', 'wilson', 'peran', 'astronot', 'john', 'bradley', 'whistle', 'blower', 'patut', 'acung', 'jempol', 'totalitas', 'akting', 'kualitas', 'akting', 'halle', 'berry', 'juara', 'berkat', 'profesionalitas', 'jam', 'terbang']",Neutral
4512,"['ld', 'scratch', 'normal', 'ld', 'itungannya', 'smol', 'demej', 'yaa', 'dom', 'jakarta', 'nderr']",Neutral
4513,"['phi', 'perhati', 'tanggal', 'kayak', 'ganti', 'tuh', 'spesial']",Neutral
4514,"['iya', 'santai']",Neutral
4515,"['drop', 'thanks']",Neutral
4516,"['fokus', 'bidang', 'mahir', 'bawa', 'sukses', 'informasi', 'konsultasi', 'latih', 'hubung', 'permatagroups', 'partner', 'your', 'business', 'tel']",Neutral
4517,"['iya', 'kek', 'win', 'dibiasain', 'deh']",Neutral
4518,"['iya', 'gegara', 'cape', 'tidur', 'cepat']",Neutral
4519,"['akal', 'sehat', 'jalan', 'mikir', 'ganti', 'jokowi', 'ganti', 'paham', 'menrut', 'didesign', 'doa', 'jokowi', 'selesai', 'jabat', 'gantiny', 'ngeri', 'sedap']",Neutral
4520,"['aktif', 'normal', 'tanggal', 'pebruari']",Neutral
4521,"['karunia', 'usaha', 'instansi', 'swasta', 'perintah', 'karyawan', 'bawa', 'berkah', 'buku', 'wawas', 'cerah', 'bahagia']",Neutral
4522,"['kalah', 'menang', 'kaget']",Neutral
4523,"['obrol', 'lawak', 'to', 'pesan', 'lh', 'sangar']",Neutral
4524,['lalai'],Neutral
4525,"['mari', 'ngewibu']",Neutral
4526,"['selamat', 'pagi', 'teh', 'gimana', 'kabar', 'pagi', 'moga', 'tuhan', 'sehat', 'limpah', 'rejeqi']",Neutral
4527,['mimpi'],Neutral
4528,"['moga', 'menang']",Neutral
4529,"['syafi', 'ma', 'arif', 'budaya', 'arab', 'rongsok', 'adopsi', 'warga', 'indonesia', 'pakai', 'logika', 'jendral', 'dudung', 'logis', 'bagus', 'gerus', 'budaya', 'rongsok', 'arab']",Neutral
4530,"['kabar', 'presiden', 'yaa']",Neutral
4531,"['makan', 'dolar', 'sekalia', 'kayak', 'mahal', 'makan', 'dolar', 'bangsa', 'rentang', 'sekian', 'jalan', 'sisa', 'makan', 'dolar', 'wkwk']",Neutral
4532,"['anak', 'gala', 'jakarta', 'urus', 'tunduk', 'ratap', 'tindak', 'alih', 'alih', 'tukar', 'kabar', 'embun']",Neutral
4533,"['rundung', 'waktu', 'ruang', 'sesak', 'benak', 'bibir', 'enggan', 'barang', 'pilih', 'bungkam', 'perintah', 'otak']",Neutral
4534,"['tiada', 'jasa', 'glenn', 'fredly', 'industri', 'musik', 'tanah', 'air', 'karya', 'karya', 'cipta', 'glenn', 'fredly', 'hati', 'masyarakat', 'indonesia']",Neutral
4535,"['alhamdulillah', 'kabar']",Neutral
4536,"['paham', 'kek', 'heboh', 'delta', 'teman', 'rawat', 'orangtua', 'rumah', 'alhamdulillah', 'sembuh', 'biar', 'bilang', 'hoaks', 'suara', 'bukti', 'man', 'teman', 'kipi', 'vaksin', 'ubah', 'pikir']",Neutral
4537,"['juli', 'habis']",Neutral
4538,"['abis', 'lock']",Neutral
4539,"['jumat', 'tes', 'ag', 'hasil', 'negatif', 'santai', 'senin', 'sidang', 'offline', 'ketemu', 'malam', 'selasa', 'ngurung', 'kamar', 'rabu', 'sore', 'pergi', 'rumah', 'teman', 'ambil', 'barang', 'pulang', 'malam', 'hehe']",Neutral
4540,"['allah', 'allah', 'timpa', 'musibah', 'uji', 'coba', 'bukhari', 'juang', 'terap', 'syariah']",Neutral
4541,"['pesan', 'jujur', 'ngebingungin', 'kucing', 'kayak', 'biarin', 'tahan', 'si', 'kucing', 'tinggal', 'rumah', 'kekeuh', 'benerin', 'rumah', 'macem']",Neutral
4542,"['dubai', 'istimewa']",Neutral
4543,"['kirim', 'video', 'nagari', 'durian', 'tinggi', 'kapur', 'ix']",Neutral
4544,"['hah', 'iya', 'masya', 'allah', 'sibuk', 'fokus', 'wajib', 'pas', 'sayang', 'tunggu', 'kabar', 'bahagia']",Neutral
4545,"['kabar', 'denise', 'astagaa', 'andwee']",Neutral
4546,"['kasi', 'harga']",Neutral
4547,"['rezim', 'kuasa', 'baju', 'merah', 'super', 'kebal', 'hukum', 'kabar', 'koruptor', 'baju', 'merah', 'bansos']",Neutral
4548,"['yanng', 'laki', 'mokondo']",Neutral
4549,"['temu', 'tunggu', 'tonton', 'video', 'sorot', 'tunggu', 'jam', 'sore', 'jumat', 'konten']",Neutral
4550,"['sekolah', 'kayak']",Neutral
4551,"['adik', 'ketemu', 'gede', 'nder', 'makan', 'panggil', 'adik', 'panggil', 'nama']",Neutral
4552,"['po', 'mirfa', 'dp', 'bookslot', 'cicil', 'santai', 'dom', 'tangerang', 'shopee', 'all', 'payment']",Neutral
4553,"['kak', 'bikin', 'cerpen', 'no', 'copas', 'copas', 'alam', 'tulis', 'cek', 'testinya']",Neutral
4554,"['pagi', 'cesi', 'kabar']",Neutral
4555,"['syiap', 'deh', 'kya', 'inti']",Neutral
4556,"['nilai', 'ridi', 'syukur']",Neutral
4557,"['oke', 'salah', 'ukur', 'pas', 'beli', 'jual', 'ato', 'tuker', 'size', 'xl', 'or', 'sabi', 'jersey', 'home', 'timnas', 'indonesia', 'sz', 'xl', 'lok', 'cibinong', 'pakansari', 'harga', 'bnwt', 'freeong', 'pulau', 'jawa', 'foto', 'man', 'asli', 'rapih', 'bungkus', 'plastik']",Neutral
4558,"['tahun', 'tahun', 'shanks', 'tarung', 'sma', 'dm', 'nonton', 'ulang', 'anggur', 'nonton', 'op', 'episode', 'santai', 'nontonnya']",Neutral
4559,"['sadar', 'bentar', 'ramadhan', 'grafik', 'korban', 'agen', 'agen', 'konspirasi', 'global', 'dunia', 'kuwalik']",Neutral
